ID;Unit;Semester;Note;BNF
196;143013;4017;1,7;5
196;143015;4017;1,7;5
196;143016;4017;2,3;5
196;143016;4017;5;5
196;143017;4017;3,3;5
196;143018;4017;NT;5
196;143044;4017;m.E.;E
196;143046;4017;1,7;5
196;143047;4017;2,3;5
196;143048;4017;1,3;5
196;143049;4017;m.E.;E
196;143012;4018;NT;5
196;143019;4018;1,3;5
196;143020;4018;1,3;5
196;143021;4018;1,3;5
196;143022;4018;5;5
196;143022;4018;NT;5
196;143023;4018;5;5
196;143030;4018;1,3;5
196;143043;4018;belegt;E
196;143050;4018;m.E.;E
196;143051;4018;m.E.;E
196;143052;4018;m.E.;E
196;143053;4018;5;5
196;143053;4018;2,3;5
196;143012;4019;NT;5
196;143018;4019;2,3;5
196;143022;4019;3,3;5
196;143023;4019;3,3;5
196;143024;4019;2,3;5
196;143025;4019;NT;5
196;143026;4019;m.E.;E
196;143032;4019;1,3;5
196;143034;4019;1,3;5
196;143043;4019;belegt;E
196;143049;4019;belegt;E
196;143054;4019;m.E.;E
196;143055;4019;NT;5
196;143056;4019;1,3;5
196;143062;4019;m.E.;E
196;143063;4019;1,3;5
196;143012;4020;NT;5
196;143012;4020;1,3;5
196;143012;4020;1,3;5
196;143025;4020;2,3;5
196;143025;4020;NT;5
196;143027;4020;2,3;5
196;143027;4020;NT;5
196;143043;4020;m.E.;E
196;143055;4020;1,7;5
197;143064;4033;NT;5
197;143064;4033;2,3;5
197;143132;4033;2,3;5
197;143133;4033;2,3;5
197;143135;4033;3,3;5
197;143135;4033;NT;5
197;143137;4033;2,3;5
197;143009;4034;NT;5
197;143009;4034;NT;5
197;143010;4034;2,3;5
197;143010;4034;NT;5
197;143066;4034;NT;5
197;143066;4034;NT;5
197;143140;4034;NT;5
197;143140;4034;NT;5
197;143144;4034;NT;5
197;143144;4034;NT;5
197;143013;4035;3,3;5
197;143013;4035;NT;5
197;143147;4035;NT;5
197;143147;4035;1,7;5
197;143149;4035;NT;5
197;143149;4035;NT;5
197;143009;4036;2,3;5
197;143066;4036;1,3;5
197;143140;4036;1,3;5
197;143144;4036;NT;5
197;143151;4036;NT;5
197;143153;4036;2,3;5
197;143170;4036;NT;5
198;143002;4022;NT;5
198;143002;4022;NT;5
198;143003;4022;NT;5
198;143004;4022;NT;5
198;143004;4022;NT;5
198;143005;4022;NT;5
198;143005;4022;NT;5
198;143006;4022;5;5
198;143036;4022;belegt;E
198;143037;4022;belegt;E
198;143064;4022;NT;5
198;143065;4022;o.E.;E
199;143002;4026;NT;5
199;143002;4026;2,3;5
199;143003;4026;1,3;5
199;143004;4026;1,3;5
199;143004;4026;NT;5
199;143005;4026;2,3;5
199;143005;4026;NT;5
199;143006;4026;NT;5
199;143006;4026;2,3;5
199;143036;4026;NT;E
199;143037;4026;belegt;E
199;143037;4026;m.E.;E
199;143064;4026;1,3;5
199;143064;4026;NT;5
199;143065;4026;belegt;E
199;143065;4026;m.E.;E
199;143008;4027;NT;5
199;143008;4027;NT;5
199;143009;4027;2,3;5
199;143009;4027;NT;5
199;143010;4027;NT;5
199;143011;4027;1,3;5
199;143014;4027;NT;5
199;143014;4027;2,3;5
199;143039;4027;NT;E
199;143040;4027;m.E.;E
199;143041;4027;PR;E
199;143042;4027;m.E.;E
199;143045;4027;m.E.;E
199;143066;4027;NT;5
199;143066;4027;2,3;5
199;143067;4027;belegt;E
199;143067;4027;m.E.;E
200;143002;4025;3,3;5
200;143002;4025;NT;5
200;143003;4025;1,7;5
200;143004;4025;3,3;5
200;143004;4025;NT;5
200;143005;4025;NT;5
200;143005;4025;1,7;5
200;143006;4025;NT;5
200;143006;4025;1,7;5
200;143036;4025;m.E.;E
200;143037;4025;m.E.;E
200;143064;4025;1,3;5
200;143064;4025;NT;5
200;143065;4025;belegt;E
200;143065;4025;m.E.;E
200;143008;4026;2,3;5
200;143008;4026;NT;5
200;143009;4026;1,3;5
200;143009;4026;NT;5
200;143010;4026;4;5
200;143010;4026;NT;5
200;143011;4026;1,3;5
200;143014;4026;NT;5
200;143014;4026;NT;5
200;143039;4026;belegt;E
200;143039;4026;m.E.;E
200;143040;4026;belegt;E
200;143040;4026;m.E.;E
200;143041;4026;belegt;E
200;143041;4026;m.E.;E
200;143042;4026;m.E.;E
200;143045;4026;m.E.;E
200;143066;4026;NT;5
200;143066;4026;1,3;5
200;143067;4026;belegt;E
200;143067;4026;m.E.;E
200;143012;4027;NT;5
200;143012;4027;NT;5
200;143013;4027;NT;5
200;143013;4027;2,3;5
200;143015;4027;NT;5
200;143015;4027;1,3;5
200;143043;4027;NT;E
200;143044;4027;belegt;E
200;143044;4027;m.E.;E
200;143070;4027;NT;5
200;143071;4027;PR;E
200;143085;4027;belegt;E
200;143085;4027;m.E.;E
200;143012;4028;2,3;5
200;143014;4028;3,3;5
200;143014;4028;NT;5
200;143019;4028;NT;5
200;143019;4028;1,7;5
200;143020;4028;1,3;5
200;143020;4028;NT;5
200;143025;4028;NT;5
200;143025;4028;1,3;5
200;143043;4028;m.E.;E
200;143045;4028;belegt;E
200;143045;4028;m.E.;E
200;143050;4028;belegt;E
200;143050;4028;m.E.;E
200;143051;4028;belegt;E
200;143051;4028;m.E.;E
200;143068;4028;3,3;5
200;143068;4028;NT;5
200;143069;4028;belegt;E
200;143069;4028;m.E.;E
200;143070;4028;1,3;5
200;143070;4028;NT;5
200;143071;4028;belegt;E
200;143071;4028;m.E.;E
200;143076;4028;belegt;E
200;143076;4028;m.E.;E
200;143077;4028;NT;5
200;143077;4028;2,3;5
200;143084;4028;belegt;E
200;143084;4028;m.E.;E
200;143105;4028;1,7;5
200;143106;4028;m.E.;E
200;143016;4029;5;5
200;143016;4029;NT;5
200;143017;4029;5;5
200;143017;4029;NT;5
200;143023;4029;NT;5
200;143023;4029;NT;5
200;143027;4029;NT;5
200;143027;4029;NT;5
200;143074;4029;NT;5
200;143074;4029;2,3;5
200;143075;4029;belegt;E
200;143075;4029;m.E.;E
200;143078;4029;belegt;E
200;143078;4029;NT;E
200;143079;4029;NT;5
200;143079;4029;NT;5
200;143086;4029;belegt;E
200;143086;4029;NT;E
200;143087;4029;belegt;E
200;143087;4029;o.E.;E
200;143088;4029;belegt;E
200;143088;4029;o.E.;E
200;143016;4030;5;5
200;143016;4030;NT;5
200;143017;4030;3,3;5
200;143017;4030;NT;5
200;143023;4030;2,3;5
200;143023;4030;NT;5
200;143027;4030;NT;5
200;143027;4030;2,3;5
200;143078;4030;PR;E
200;143079;4030;NT;5
200;143086;4030;belegt;E
200;143086;4030;m.E.;E
200;143088;4030;m.E.;E
200;143101;4030;NT;5
200;143102;4030;NT;E
200;143016;4031;NT;5
200;143016;4031;1,3;5
200;143063;4031;2,3;5
200;143078;4031;m.E.;E
200;143079;4031;1,3;5
200;143087;4031;belegt;E
200;143087;4031;m.E.;E
201;143009;4035;1,7;5
201;143013;4035;1,7;5
201;143019;4035;1,7;5
201;143064;4035;3,3;5
201;143066;4035;1,3;5
201;143066;4035;NT;5
201;143105;4035;1,3;5
201;143132;4035;3,3;5
201;143133;4035;1,3;5
201;143135;4035;3,3;5
201;143137;4035;NT;5
201;143137;4035;1,7;5
201;143140;4035;1,7;5
201;143144;4035;3,3;5
201;143147;4035;2,3;5
201;143147;4035;NT;5
201;143149;4035;2,3;5
201;143149;4035;NT;5
201;143151;4035;2,3;5
201;143153;4035;1,3;5
201;143153;4035;NT;5
201;143158;4035;2,3;5
201;143163;4035;1,3;5
201;143168;4035;4;5
201;143179;4035;1,7;5
201;143010;4036;1,3;5
201;143156;4036;1,3;5
201;143171;4036;1,7;5
201;143181;4036;2,3;5
202;143002;4030;NT;5
202;143003;4030;2,3;5
202;143005;4030;NT;5
202;143005;4030;NT;5
202;143006;4030;3,3;5
202;143006;4030;NT;5
202;143036;4030;m.E.;E
202;143064;4030;NT;5
202;143064;4030;NT;5
202;143065;4030;belegt;E
202;143065;4030;NT;E
203;143002;4022;2,3;5
203;143002;4022;NT;5
203;143003;4022;2,3;5
203;143004;4022;1,3;5
203;143005;4022;3,3;5
203;143006;4022;3,3;5
203;143036;4022;m.E.;E
203;143037;4022;m.E.;E
203;143064;4022;2,3;5
203;143064;4022;NT;5
203;143065;4022;belegt;E
203;143065;4022;m.E.;E
203;143008;4023;NT;5
203;143008;4023;NT;5
203;143009;4023;3,3;5
203;143010;4023;NT;5
203;143010;4023;NT;5
203;143011;4023;3,3;5
203;143039;4023;belegt;E
203;143039;4023;belegt;E
203;143040;4023;m.E.;E
203;143041;4023;belegt;E
203;143041;4023;m.E.;E
203;143042;4023;m.E.;E
203;143066;4023;NT;5
203;143066;4023;NT;5
203;143067;4023;belegt;E
203;143067;4023;belegt;E
203;143068;4023;NT;5
203;143069;4023;o.E.;E
203;143012;4024;NT;5
203;143012;4024;NT;5
203;143013;4024;NT;5
203;143013;4024;NT;5
203;143015;4024;NT;5
203;143015;4024;NT;5
203;143016;4024;2,3;5
203;143017;4024;5;5
203;143017;4024;NT;5
203;143043;4024;belegt;E
203;143043;4024;belegt;E
203;143044;4024;belegt;E
203;143044;4024;belegt;E
203;143070;4024;NT;5
203;143070;4024;NT;5
203;143071;4024;belegt;E
203;143071;4024;belegt;E
203;143085;4024;belegt;E
203;143085;4024;belegt;E
203;143087;4024;m.E.;E
203;143088;4024;m.E.;E
203;143008;4025;NT;5
203;143010;4025;5;5
203;143010;4025;NT;5
203;143039;4025;belegt;E
203;143039;4025;NT;E
203;143041;4025;belegt;E
203;143041;4025;belegt;E
203;143066;4025;NT;5
203;143066;4025;NT;5
203;143067;4025;belegt;E
203;143067;4025;NT;E
203;143068;4025;3,3;5
203;143068;4025;NT;5
203;143069;4025;belegt;E
203;143069;4025;m.E.;E
203;143012;4026;NT;5
203;143012;4026;NT;5
203;143013;4026;NT;5
203;143013;4026;NT;5
203;143017;4026;NT;5
203;143017;4026;NT;5
203;143043;4026;NT;E
203;143044;4026;belegt;E
203;143044;4026;NT;E
203;143070;4026;NT;5
203;143070;4026;NT;5
203;143071;4026;belegt;E
203;143071;4026;NT;E
203;143088;4026;belegt;E
203;143088;4026;belegt;E
203;143008;4027;NT;5
203;143008;4027;NT;5
203;143010;4027;NT;5
203;143010;4027;NT;5
203;143012;4027;NT;5
203;143012;4027;NT;5
203;143013;4027;NT;5
203;143013;4027;NT;5
203;143014;4027;NT;5
203;143014;4027;NT;5
203;143020;4027;NT;5
203;143020;4027;NT;5
203;143039;4027;NT;E
203;143041;4027;belegt;E
203;143041;4027;belegt;E
203;143043;4027;NT;E
203;143044;4027;belegt;E
203;143044;4027;m.E.;E
203;143045;4027;belegt;E
203;143045;4027;NT;E
203;143051;4027;belegt;E
203;143051;4027;o.E.;E
203;143070;4027;NT;5
203;143070;4027;NT;5
203;143071;4027;belegt;E
203;143071;4027;NT;E
203;143080;4027;o.E.;E
203;143081;4027;5;5
203;143008;4028;NT;5
203;143010;4028;NT;5
203;143010;4028;NT;5
203;143014;4028;NT;5
203;143039;4028;PR;E
203;143041;4028;belegt;E
203;143041;4028;NT;E
203;143045;4028;PR;E
203;143066;4028;NT;5
203;143067;4028;PR;E
204;143002;4022;NT;5
204;143002;4022;5;5
204;143003;4022;2,3;5
204;143004;4022;5;5
204;143005;4022;NT;5
204;143006;4022;2,3;5
204;143036;4022;m.E.;E
204;143037;4022;o.E.;E
204;143064;4022;3,3;5
204;143064;4022;NT;5
204;143065;4022;belegt;E
204;143065;4022;m.E.;E
204;143002;4023;3,3;5
204;143002;4023;NT;5
204;143004;4023;5;5
204;143004;4023;NT;5
204;143005;4023;5;5
204;143005;4023;NT;5
204;143008;4023;NT;5
204;143008;4023;NT;5
204;143009;4023;NT;5
204;143011;4023;5;5
204;143037;4023;belegt;E
204;143039;4023;belegt;E
204;143039;4023;belegt;E
204;143040;4023;o.E.;E
204;143042;4023;o.E.;E
204;143066;4023;NT;5
204;143066;4023;NT;5
204;143067;4023;belegt;E
204;143067;4023;belegt;E
204;143004;4024;NT;5
204;143004;4024;NT;5
204;143005;4024;5;5
204;143005;4024;NT;5
204;143008;4024;NT;5
204;143008;4024;NT;5
204;143009;4024;NT;5
204;143009;4024;NT;5
204;143011;4024;NT;5
204;143014;4024;NT;5
204;143014;4024;NT;5
204;143037;4024;belegt;E
204;143039;4024;belegt;E
204;143039;4024;belegt;E
204;143040;4024;o.E.;E
204;143042;4024;belegt;E
204;143045;4024;belegt;E
204;143066;4024;NT;5
204;143066;4024;NT;5
204;143067;4024;belegt;E
204;143067;4024;belegt;E
204;143004;4025;NT;5
204;143004;4025;NT;5
204;143008;4025;NT;5
204;143009;4025;NT;5
204;143009;4025;NT;5
204;143010;4025;NT;5
204;143010;4025;NT;5
204;143011;4025;5;5
204;143011;4025;NT;5
204;143014;4025;NT;5
204;143014;4025;NT;5
204;143037;4025;m.E.;E
204;143039;4025;belegt;E
204;143039;4025;NT;E
204;143040;4025;belegt;E
204;143040;4025;belegt;E
204;143041;4025;belegt;E
204;143041;4025;NT;E
204;143042;4025;belegt;E
204;143042;4025;belegt;E
204;143045;4025;belegt;E
204;143045;4025;NT;E
204;143066;4025;NT;5
204;143066;4025;NT;5
204;143067;4025;belegt;E
204;143067;4025;NT;E
205;143002;4030;2,3;5
205;143002;4030;NT;5
205;143003;4030;1,7;5
205;143004;4030;1,7;5
205;143005;4030;5;5
205;143005;4030;NT;5
205;143006;4030;5;5
205;143006;4030;NT;5
205;143036;4030;m.E.;E
205;143037;4030;m.E.;E
205;143064;4030;4;5
205;143064;4030;NT;5
205;143065;4030;belegt;E
205;143065;4030;m.E.;E
205;143005;4031;5;5
205;143005;4031;NT;5
205;143006;4031;2,3;5
205;143006;4031;NT;5
205;143008;4031;NT;5
205;143008;4031;2,3;5
205;143009;4031;NT;5
205;143009;4031;NT;5
205;143011;4031;2,3;5
205;143014;4031;5;5
205;143014;4031;NT;5
205;143039;4031;belegt;E
205;143039;4031;m.E.;E
205;143040;4031;m.E.;E
205;143042;4031;m.E.;E
205;143045;4031;m.E.;E
205;143066;4031;3,3;5
205;143066;4031;NT;5
205;143067;4031;belegt;E
205;143067;4031;m.E.;E
206;143064;4031;NT;5
206;143064;4031;2,3;5
206;143132;4031;2,3;5
206;143133;4031;2,3;5
206;143135;4031;NT;5
206;143135;4031;1,7;5
206;143137;4031;1,3;5
206;143009;4032;NT;5
206;143009;4032;1,3;5
206;143010;4032;NT;5
206;143010;4032;2,3;5
206;143066;4032;1,3;5
206;143066;4032;NT;5
206;143140;4032;2,3;5
206;143140;4032;NT;5
206;143144;4032;1,3;5
206;143144;4032;NT;5
206;143164;4032;1,7;5
206;143013;4033;NT;5
206;143013;4033;NT;5
206;143147;4033;1,3;5
206;143147;4033;NT;5
206;143149;4033;3,3;5
206;143149;4033;NT;5
206;143153;4033;NT;5
206;143153;4033;1,3;5
206;143165;4033;1,3;5
206;143165;4033;NT;5
206;143013;4034;2,3;5
206;143013;4034;NT;5
206;143151;4034;NT;5
206;143151;4034;1,7;5
206;143156;4034;NT;5
206;143156;4034;1,7;5
206;143158;4034;3,3;5
206;143158;4034;NT;5
206;143170;4034;1,3;5
206;143177;4034;NT;5
206;143019;4035;NT;5
206;143019;4035;NT;5
206;143105;4035;NT;5
206;143163;4035;NT;5
206;143163;4035;NT;5
206;143167;4035;5;5
206;143019;4036;2,3;5
206;143163;4036;NT;5
206;143173;4036;1,3;5
207;143001;4018;2,3;5
207;143002;4018;1,3;5
207;143003;4018;1,3;5
207;143004;4018;1,3;5
207;143005;4018;2,3;5
207;143006;4018;1,3;5
207;143035;4018;m.E.;E
207;143036;4018;m.E.;E
207;143037;4018;m.E.;E
207;143007;4019;1,7;5
207;143008;4019;1,3;5
207;143009;4019;1,3;5
207;143010;4019;2,3;5
207;143011;4019;1,3;5
207;143014;4019;3,3;5
207;143038;4019;m.E.;E
207;143039;4019;m.E.;E
207;143040;4019;m.E.;E
207;143041;4019;m.E.;E
207;143042;4019;m.E.;E
207;143045;4019;m.E.;E
207;143012;4020;1,3;5
207;143012;4020;NT;5
207;143013;4020;NT;5
207;143013;4020;1,7;5
207;143015;4020;NT;5
207;143015;4020;1,3;5
207;143016;4020;2,3;5
207;143017;4020;NT;5
207;143017;4020;1,7;5
207;143018;4020;NT;5
207;143018;4020;1,7;5
207;143043;4020;m.E.;E
207;143044;4020;m.E.;E
207;143046;4020;1,3;5
207;143047;4020;2,3;5
207;143048;4020;1,7;5
207;143049;4020;m.E.;E
207;143019;4021;NT;5
207;143019;4021;1,3;5
207;143020;4021;NT;5
207;143020;4021;1,3;5
207;143021;4021;NT;5
207;143021;4021;1,3;5
207;143022;4021;2,3;5
207;143022;4021;NT;5
207;143023;4021;NT;5
207;143023;4021;1,7;5
207;143030;4021;1,3;5
207;143050;4021;belegt;E
207;143050;4021;m.E.;E
207;143051;4021;belegt;E
207;143051;4021;m.E.;E
207;143052;4021;belegt;E
207;143052;4021;m.E.;E
207;143053;4021;NT;5
207;143024;4022;NT;5
207;143024;4022;1,3;5
207;143025;4022;3,3;5
207;143025;4022;NT;5
207;143026;4022;m.E.;E
207;143027;4022;2,3;5
207;143027;4022;NT;5
207;143031;4022;1,7;5
207;143034;4022;3,3;5
207;143034;4022;NT;5
207;143053;4022;1,3;5
207;143054;4022;belegt;E
207;143054;4022;m.E.;E
207;143055;4022;1,7;5
207;143062;4022;belegt;E
207;143062;4022;m.E.;E
207;143063;4024;1,3;5
208;143004;4011;NT;5
208;143004;4011;NT;5
208;143037;4011;m.E.;E
208;143004;4012;NT;5
208;143008;4012;NT;5
208;143010;4012;NT;5
208;143039;4012;o.E.;E
208;143041;4012;belegt;E
208;143004;4013;NT;5
208;143005;4013;NT;5
208;143006;4013;NT;5
208;143008;4013;NT;5
208;143011;4013;NT;5
208;143016;4013;NT;5
208;143017;4013;NT;5
208;143038;4013;belegt;E
208;143039;4013;o.E.;E
208;143047;4013;NT;5
208;143048;4013;NT;5
208;143004;4014;NT;5
208;143005;4014;NT;5
208;143006;4014;NT;5
208;143014;4014;NT;5
208;143017;4014;NT;5
208;143018;4014;NT;5
208;143042;4014;belegt;E
208;143045;4014;belegt;E
208;143048;4014;NT;5
208;143049;4014;o.E.;E
208;143004;4015;NT;5
208;143005;4015;NT;5
208;143006;4015;NT;5
209;143064;4024;NT;5
209;143064;4024;NT;5
209;143132;4024;4;5
209;143133;4024;3,3;5
209;143135;4024;3,3;5
209;143137;4024;NT;5
209;143137;4024;NT;5
209;143009;4025;NT;5
209;143009;4025;1,7;5
209;143064;4025;NT;5
209;143064;4025;NT;5
209;143137;4025;5;5
209;143137;4025;NT;5
209;143144;4025;2,3;5
209;143164;4025;5;5
209;143164;4025;NT;5
209;143013;4026;5;5
209;143013;4026;NT;5
209;143064;4026;4;5
209;143064;4026;NT;5
209;143109;4026;2,3;5
209;143110;4026;m.E.;E
209;143137;4026;3,3;5
209;143147;4026;2,3;5
209;143149;4026;NT;5
209;143149;4026;1,7;5
209;143153;4026;1,7;5
209;143164;4026;3,3;5
209;143169;4026;3,3;5
209;143010;4027;NT;5
209;143010;4027;NT;5
209;143013;4027;NT;5
209;143013;4027;NT;5
209;143019;4027;5;5
209;143019;4027;NT;5
209;143066;4027;NT;5
209;143105;4027;3,3;5
209;143151;4027;3,3;5
209;143158;4027;5;5
209;143158;4027;NT;5
209;143140;4028;NT;5
209;143140;4028;NT;5
209;143156;4028;NT;5
209;143156;4028;NT;5
209;143166;4028;NT;5
209;143166;4028;NT;5
209;143167;4028;2,3;5
209;143168;4028;5;5
209;143168;4028;5;5
209;143010;4029;5;5
209;143010;4029;NT;5
209;143019;4029;3,3;5
209;143019;4029;NT;5
209;143066;4029;NT;5
209;143078;4029;belegt;E
209;143158;4029;NT;5
209;143158;4029;NT;5
209;143165;4029;NT;5
209;143013;4030;4;5
209;143013;4030;NT;5
209;143156;4030;2,3;5
209;143163;4030;1,3;5
209;143165;4030;3,3;5
209;143140;4031;5;5
209;143140;4031;4;5
209;143168;4031;NT;5
209;143168;4031;1,7;5
209;143010;4032;4;5
209;143010;4032;NT;5
209;143066;4032;5;5
209;143066;4032;NT;5
209;143166;4032;NT;5
209;143166;4032;NT;5
209;143066;4033;5;5
209;143066;4033;NT;5
209;143158;4033;3,3;5
209;143162;4033;m.E.;E
209;143166;4033;NT;5
209;143066;4035;NT;5
209;143066;4035;NT;5
210;143002;4029;5;5
210;143002;4029;NT;5
210;143003;4029;2,3;5
210;143004;4029;NT;5
210;143005;4029;NT;5
210;143006;4029;5;5
210;143006;4029;NT;5
210;143036;4029;m.E.;E
210;143037;4029;PR;E
210;143064;4029;NT;5
210;143065;4029;PR;E
210;143002;4030;NT;5
210;143004;4030;NT;5
210;143005;4030;NT;5
210;143005;4030;NT;5
210;143006;4030;NT;5
210;143006;4030;NT;5
210;143037;4030;NT;E
210;143064;4030;NT;5
210;143064;4030;NT;5
210;143065;4030;belegt;E
210;143065;4030;NT;E
210;143002;4031;5;5
210;143002;4031;NT;5
210;143004;4031;3,3;5
210;143004;4031;NT;5
210;143005;4031;5;5
210;143005;4031;NT;5
210;143006;4031;3,3;5
210;143006;4031;NT;5
210;143037;4031;belegt;E
210;143037;4031;m.E.;E
210;143064;4031;5;5
210;143064;4031;NT;5
210;143065;4031;belegt;E
210;143065;4031;NT;E
210;143002;4032;5;5
210;143005;4032;NT;5
210;143005;4032;NT;5
210;143008;4032;NT;5
210;143008;4032;NT;5
210;143009;4032;NT;5
210;143009;4032;NT;5
210;143011;4032;2,3;5
210;143014;4032;NT;5
210;143014;4032;NT;5
210;143039;4032;belegt;E
210;143039;4032;belegt;E
210;143040;4032;belegt;E
210;143042;4032;m.E.;E
210;143045;4032;belegt;E
210;143045;4032;belegt;E
210;143064;4032;NT;5
210;143064;4032;NT;5
210;143065;4032;belegt;E
210;143065;4032;belegt;E
210;143008;4033;NT;5
210;143008;4033;NT;5
210;143009;4033;NT;5
210;143009;4033;NT;5
210;143012;4033;NT;5
210;143012;4033;NT;5
210;143014;4033;NT;5
210;143014;4033;NT;5
210;143016;4033;NT;5
210;143016;4033;NT;5
210;143039;4033;belegt;E
210;143039;4033;belegt;E
210;143043;4033;belegt;E
210;143043;4033;belegt;E
210;143066;4033;NT;5
210;143066;4033;NT;5
210;143067;4033;belegt;E
210;143067;4033;belegt;E
210;143087;4033;belegt;E
210;143087;4033;belegt;E
211;143002;4028;5;5
211;143002;4028;NT;5
211;143003;4028;NT;5
211;143004;4028;NT;5
211;143004;4028;NT;5
211;143005;4028;NT;5
211;143005;4028;NT;5
211;143006;4028;4;5
211;143006;4028;NT;5
211;143036;4028;NT;E
211;143037;4028;belegt;E
211;143037;4028;o.E.;E
211;143064;4028;NT;5
211;143064;4028;NT;5
211;143065;4028;belegt;E
211;143065;4028;NT;E
211;143002;4029;NT;5
211;143002;4029;NT;5
211;143003;4029;NT;5
211;143004;4029;NT;5
211;143004;4029;NT;5
211;143005;4029;NT;5
211;143005;4029;NT;5
211;143006;4029;NT;5
211;143006;4029;NT;5
211;143036;4029;NT;E
211;143037;4029;belegt;E
211;143037;4029;NT;E
211;143064;4029;NT;5
211;143064;4029;NT;5
211;143065;4029;belegt;E
211;143065;4029;NT;E
211;143002;4030;NT;5
211;143002;4030;NT;5
211;143003;4030;NT;5
211;143004;4030;NT;5
211;143005;4030;NT;5
211;143005;4030;NT;5
211;143006;4030;NT;5
211;143006;4030;NT;5
211;143036;4030;NT;E
211;143037;4030;NT;E
211;143064;4030;NT;5
211;143064;4030;NT;5
211;143065;4030;belegt;E
211;143065;4030;NT;E
212;143002;4033;NT;5
212;143003;4033;NT;5
212;143005;4033;NT;5
212;143006;4033;NT;5
212;143036;4033;belegt;E
212;143064;4033;1,3;5
212;143064;4033;NT;5
212;143065;4033;belegt;E
212;143132;4033;1,7;5
212;143133;4033;1,3;5
212;143135;4033;1,3;5
212;143137;4033;1,3;5
212;143009;4034;NT;5
212;143009;4034;1,7;5
212;143010;4034;NT;5
212;143010;4034;1,7;5
212;143066;4034;1,3;5
212;143066;4034;NT;5
212;143140;4034;1,3;5
212;143140;4034;NT;5
212;143144;4034;1,3;5
212;143144;4034;NT;5
212;143013;4035;NT;5
212;143013;4035;1,3;5
212;143147;4035;1,3;5
212;143147;4035;NT;5
212;143149;4035;1,3;5
212;143149;4035;NT;5
212;143151;4035;2,3;5
212;143151;4035;NT;5
212;143153;4035;1,3;5
212;143153;4035;NT;5
212;143019;4036;1,3;5
212;143156;4036;1,3;5
212;143158;4036;1,3;5
212;143167;4036;1,3;5
212;143181;4036;1,3;5
213;143006;4032;1,3;5
213;143064;4032;NT;5
213;143064;4032;NT;5
213;143132;4032;5;5
213;143133;4032;NT;5
213;143133;4032;NT;5
213;143135;4032;NT;5
213;143135;4032;NT;5
213;143137;4032;NT;5
213;143137;4032;NT;5
213;143009;4033;NT;5
213;143009;4033;NT;5
213;143010;4033;NT;5
213;143010;4033;NT;5
213;143140;4033;NT;5
213;143140;4033;NT;5
213;143144;4033;NT;5
213;143144;4033;NT;5
213;143164;4033;NT;5
213;143064;4034;NT;5
213;143064;4034;NT;5
213;143132;4034;NT;5
213;143132;4034;NT;5
213;143135;4034;NT;5
213;143135;4034;NT;5
213;143137;4034;NT;5
213;143137;4034;NT;5
213;143144;4034;NT;5
213;143144;4034;NT;5
213;143147;4034;NT;5
213;143147;4034;NT;5
213;143153;4034;NT;5
213;143153;4034;NT;5
213;143009;4035;NT;5
213;143009;4035;NT;5
213;143010;4035;NT;5
213;143010;4035;NT;5
213;143013;4035;NT;5
213;143013;4035;NT;5
213;143135;4035;NT;5
213;143135;4035;NT;5
213;143140;4035;NT;5
213;143144;4035;NT;5
213;143144;4035;NT;5
213;143147;4035;NT;5
213;143147;4035;NT;5
213;143010;4036;NT;5
213;143013;4036;5;5
213;143132;4036;NT;5
213;143135;4036;NT;5
213;143137;4036;NT;5
213;143140;4036;NT;5
214;143001;4016;NT;5
214;143002;4016;3,3;5
214;143003;4016;1,3;5
214;143004;4016;5;5
214;143004;4016;NT;5
214;143005;4016;NT;5
214;143006;4016;NT;5
214;143035;4016;belegt;E
214;143036;4016;m.E.;E
214;143037;4016;m.E.;E
214;143001;4017;NT;5
214;143004;4017;NT;5
214;143005;4017;NT;5
214;143006;4017;NT;5
214;143008;4017;NT;5
214;143011;4017;4;5
214;143035;4017;belegt;E
214;143039;4017;belegt;E
214;143042;4017;m.E.;E
214;143004;4018;NT;5
214;143005;4018;NT;5
214;143006;4018;NT;5
214;143012;4018;NT;5
214;143015;4018;NT;5
214;143016;4018;NT;5
214;143017;4018;NT;5
214;143037;4018;belegt;E
214;143043;4018;belegt;E
214;143046;4018;NT;5
214;143047;4018;NT;5
215;143002;4022;4;5
215;143003;4022;2,3;5
215;143004;4022;3,3;5
215;143005;4022;2,3;5
215;143006;4022;2,3;5
215;143008;4022;2,3;5
215;143009;4022;2,3;5
215;143010;4022;NT;5
215;143010;4022;1,7;5
215;143012;4022;1,3;5
215;143012;4022;NT;5
215;143013;4022;3,3;5
215;143014;4022;4;5
215;143015;4022;NT;5
215;143015;4022;2,3;5
215;143019;4022;2,3;5
215;143027;4022;3,3;5
215;143036;4022;m.E.;E
215;143037;4022;m.E.;E
215;143039;4022;m.E.;E
215;143040;4022;m.E.;E
215;143041;4022;belegt;E
215;143041;4022;m.E.;E
215;143043;4022;belegt;E
215;143043;4022;m.E.;E
215;143044;4022;m.E.;E
215;143045;4022;m.E.;E
215;143050;4022;m.E.;E
215;143064;4022;4;5
215;143065;4022;m.E.;E
215;143066;4022;4;5
215;143067;4022;m.E.;E
215;143068;4022;3,3;5
215;143068;4022;NT;5
215;143069;4022;m.E.;E
215;143074;4022;1,3;5
215;143075;4022;m.E.;E
215;143085;4022;belegt;E
215;143085;4022;m.E.;E
